repository,relative_path,source_location,source_role,bytes,nonblank_loc,sha256
BorisovAlexspb/Update_tracker_bot,scrapper/src/main/java/edu/java/domain/repository/jooq/JooqChatRepository.java,src,application/query source,981,31,c511fd68ce7e59231e1286ceec8a0463670e20af85284386319fcbeebdf77818
BorisovAlexspb/Update_tracker_bot,scrapper/src/main/java/edu/java/domain/repository/jooq/JooqLinkRepository.java,src,application/query source,2000,57,ce46cb6dc12ed36d6fe16a84790da5c1f7a8f4c8cf45df4a5774db89a6ed4622
BorisovAlexspb/Update_tracker_bot,scrapper/src/main/java/edu/java/domain/repository/jooq/JooqQuestionRepository.java,src,application/query source,1042,27,f7aa0b1ec4a84e11a441415c67bf4c81b1053097358dd22510336ea55d9919ea
BorisovAlexspb/Update_tracker_bot,scrapper/src/test/java/edu/java/scrapper/domain/jooq/JooqChatLinkRepositoryTest.java,src,application/query source,5354,131,8160cc0dd4abba6a75d7097c8972d7b53a6c84ae68e12df1227be6122d866437
BorisovAlexspb/Update_tracker_bot,scrapper/src/test/java/edu/java/scrapper/domain/jooq/JooqChatRepositoryTest.java,src,application/query source,1940,56,cf18389b26159a3cbbfedb65b3a09c7d3a3761bd0642cfd41913a85495282ad1
BorisovAlexspb/Update_tracker_bot,scrapper/src/test/java/edu/java/scrapper/domain/jooq/JooqLinkRepositoryTest.java,src,application/query source,2464,68,9ac7058ec295b5801f59afb0e5d5d7527b3046434df2a568937f89cd1e59e27a
BorisovAlexspb/Update_tracker_bot,scrapper/src/test/java/edu/java/scrapper/domain/jooq/JooqQuestionRepositoryTest.java,src,application/query source,2535,63,500e714bc59df7b33fcabd46a0f385c99b13f5a32e73dd6a87eef16754f0d184
Bruh3509/updates-tracker,scrapper-jooq/src/main/java/codegen/JooqCodeGeneration.java,src,application/query source,2017,48,521cbc65654a55d4fc091d5fe09823fb85ea1925edd8dc888e16fa28032cbf57
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/configuration/JooqConfig.java,src,application/query source,5340,124,61b7e0422f402fbb266b7517b8edc16b671eeeb1d144de1413c5c126a5a47b96
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/dao/jooq/JooqChatDao.java,src,application/query source,1059,36,5e717ff3fea884c6e93eaeeae821b345f247da2ffd8b263d6ea574bdbb64726f
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/dao/jooq/JooqChatToLinkDao.java,src,application/query source,1865,51,ac87e6840cc242e88a0d843b340788032fd3b872de4ce70f270359d1e57d14e8
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/dao/jooq/JooqLinkDao.java,src,application/query source,2021,68,ceea88c8f749daae01d10c8ac03cd57cbd6f353e162d1fa702bb531317213fbd
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Chat.java,src,generated schema,4672,160,d0bf620134f4a8139534247fb9097d05ef855c423fe6e244eddcca0a23ba8144
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/ChatToLink.java,src,generated schema,5506,181,ef80047831aecb82968157eecaaae2be83ab69dd1536cd52070776c80e3a9a68
Bruh3509/updates-tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,src,generated schema,5254,174,4ed83f23bfa89a1bc82ae72ef55774414a358727ae5139a4121d9eb0ace99dac
BuchnevDmitry/LinkTracker,scrapper-jooq/src/main/java/edu/java/JooqCodegen.java,src,application/query source,2009,48,80649f7fdde3158f2266f3ba7db4dadbdab81808bccf0a9485003d5b64d029bf
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/configuration/JooqCustomConfiguration.java,src,application/query source,656,16,852de0967dac59496a90d3f3af0896351c3e00d466ed3ead944a55324d07fe32
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/configuration/access/JooqAccessConfiguration.java,src,application/query source,906,21,d7fba47ff84357e6253ebcc1267f0c8bc2829425983a5aab4b3df591b59331c9
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqChatRepository.java,src,application/query source,1558,47,85859eac5fcd9aa24be4de77e48071a289ea6ebdb10c1b2c96caf436710fcf6f
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqLinkRepository.java,src,application/query source,3774,103,ed9144d12f4778eb7bcb8841f8e78339c034d39021ae9adefe59fc10e659253f
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Chat.java,src,generated schema,4970,168,eb9542e0b40619f116213a088a2c532a3d2385249662f207e30b90d09b21f152
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/ChatLink.java,src,generated schema,5557,186,a12ff34a27ed84f1b88d5e0236fd00418c41e7e308f61d702c122c2166a83502
BuchnevDmitry/LinkTracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,src,generated schema,6151,196,ed58728ea76a4493608e8875fde2c6ad058da7539d22fd42daaf7965230e363b
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/application/BudgetingApplication.java,src,application/query source,6192,103,e20ab35a1f8bf3413b3c7bc04e5e8f2a2934139709ed38df6281d3259a239aae
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/dao/impl/sql/AccountDAOImpl.java,src,application/query source,2416,61,8ba0aeb0fb3a3e4de08a5256473db7ce320bd3b4af0d0e96f0f5b87e2d250e33
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/dao/impl/sql/BucketDAOImpl.java,src,application/query source,2786,74,b1eee361d73d27ac82a27115cc35b61325064ece2f9abe53975bbc24f0491e51
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/dao/impl/sql/FinanceRecordDAOImpl.java,src,application/query source,7294,194,7dcc38b17cacf1d0592f8835fbf846c409717f29e68b0ea3176b6f1ea1183b95
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/database/impl/sql/sqlite/DatabaseConnectionImpl.java,src,application/query source,2488,74,637446272faec1eaa8ef6a713136d3cc12cee2f6eb607a8010e50f689681510b
BudgetingWebsite/Backend,src/main/java/org/amoseman/budgetingbackend/database/impl/sql/sqlite/Generate.java,src,application/query source,999,23,09027d34eb26085c093df936f20d966f9169f1f1cd1b8455301ba6e7dc96d926
BudgetingWebsite/Backend,src/main/java/org/jooq/codegen/tables/Account.java,src,generated schema,8692,267,2a51ab4f7f91e906d436934d0c7dec25f20b6e49cb27f3f83cac2390b6a08298
BudgetingWebsite/Backend,src/main/java/org/jooq/codegen/tables/Bucket.java,src,generated schema,8415,263,c8802142dcfaa8256a792afac04b14936e94c2a59fa8d0c35c1a0d7a750ebaf6
BudgetingWebsite/Backend,src/main/java/org/jooq/codegen/tables/Expense.java,src,generated schema,9146,275,fc3fe6c45d0f0e3960a0957c92be7fb3e9fe2f25abe834744f7038367510c3a8
BudgetingWebsite/Backend,src/main/java/org/jooq/codegen/tables/Income.java,src,generated schema,8472,261,2ab2667b77cb80f1548f45e564623ef9bb73fa03233b4fe827dc08c48976555f
BudgetingWebsite/Backend,src/test/java/org/amoseman/InitTestDatabase.java,src,application/query source,1793,45,7631eaf70aef2560aa4190802f84b84f3c540d48d4f1e43f6b3341f080efe8b6
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/dao/impl/sql/AccountDAOImplTest.java,src,application/query source,3003,77,d75c060166e351d85cd008e6e52d5756aa2de8d2e3d76b70f47d7974bce89e52
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/dao/impl/sql/BucketDAOImplTest.java,src,application/query source,4371,103,9702862f5e97e6cceed6a54218502aadb5f79878638b26bdf970671fef98e9a5
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/dao/impl/sql/FinanceRecordDAOImplTest.java,src,application/query source,7783,179,eac6de865b1c4f8b50040394e4957a327f392e0c320819cdb42887612af9b43e
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/service/AccountServiceImplTest.java,src,application/query source,3770,87,aed9df29dde3c67e3bb2726c5bec1a2c4fe5f8239f5c0c0ff2459f2f1e1c525c
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/service/BucketServiceImplTest.java,src,application/query source,6348,143,a681d9cf82cb7bc42e56d75c3b71c8dc57bff0d0758c9b22cea34a220013e63c
BudgetingWebsite/Backend,src/test/java/org/amoseman/budgetingbackend/service/FinanceRecordServiceImplTest.java,src,application/query source,7238,196,016f7da2497fb35faf9dcf1bd8535c1def684459895f5deea5b3c730e9baa584
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper-jooq/src/main/java/edu/java/JooqCodegen.java,src,application/query source,1930,45,f101afd6ee6f9334fac2298f4e290859706061d6060aa1775fa22bfdd332362c
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/configuration/DatabaseConfig.java,src,application/query source,956,25,2a30fc94f3890769ca50da7660c274179883e8b7e3a8d8d377b6ea7f4a746578
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/configuration/access/jooq/JooqAccessConfiguration.java,src,application/query source,1219,35,0136b98719298f24e1078ecc55ff0f0e1b008800901753c5244856b1cea2428a
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/repository/jooq/JooqLinkRepository.java,src,application/query source,1874,49,0f12a0f3937c054a4277a0bd613f3ccb76878d39c3983f486155c9210b663fda
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Chat.java,src,generated schema,4412,155,767ea2cce8df5aeeadf26bb8cbb36c3019058959186d712c6eb9caa6b5911e45
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/ChatLink.java,src,generated schema,5594,187,83e00e98acff135ab44bcc10f8ef793d04469e8592d9d552d30c4265755b9a28
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,src,generated schema,6195,199,32f35b76e769e702ace9d3524b4c3505b5990e30ff5f52da2d94b68094811daf
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/service/jooq/JooqChatLinkService.java,src,application/query source,773,22,c819b08fa8fe8d104edfd35717ad8e3f101c9f1f33b826ec9e94e291fc370149
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/service/jooq/JooqChatService.java,src,application/query source,825,26,ab94e99f8bfbc2a879bed7e66b0eabcdb509a0cf30eb53b96bb06a300bb8c0c7
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/service/jooq/JooqLinkService.java,src,application/query source,3354,90,cdf966c1d2f4da601a639ec391de76a295f771acf59b4702b4761534b6ada8cc
CaXaPCMeDoM/tinkoff-java-course-2024-backend,scrapper/src/main/java/edu/java/service/jooq/JooqLinkUpdater.java,src,application/query source,692,19,f4f4f58a2c76d51ba3794041452732ee4254ec54f5477fd8dec753777cbab305
CaptainCluster/data_intensive_assignment_3,Assignment3/src/generated/jooq/assignment/tables/Employee.java,src,generated schema,9539,282,0edca3eaef1558c445234d1a93e924427615635a835efcd0ab3afcb3819ee3c7
CaptainCluster/data_intensive_assignment_3,Assignment3/src/generated/jooq/assignment/tables/Incident.java,src,generated schema,9325,278,bab80a1cda21ada3d03203d82d534a8c8bd4b580dd8be58d96446ec01212b051
CaptainCluster/data_intensive_assignment_3,Assignment3/src/generated/jooq/assignment/tables/Product.java,src,generated schema,7102,227,da25161a04a5b2b529e6598625de7c121102ef44b9d1e20499eb2467347d17ba
CaptainCluster/data_intensive_assignment_3,Assignment3/src/generated/jooq/assignment/tables/Shop.java,src,generated schema,9175,287,96e6d408ccb22f88c265215e36b99028dc7d907b249c29a3ec35487517b8d1a9
CaptainCluster/data_intensive_assignment_3,Assignment3/src/generated/jooq/assignment/tables/Warehouse.java,src,generated schema,9147,274,21b7a5efbb37fb2d3cd586521c58470250e53ca27e0c6bb29f79a4d55f8d7b68
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/client/ClientConnection.java,src,application/query source,947,32,6baac515544cb26c68dd17f0222f505224356583a55557632aa5f73cd116541f
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/database/DatabaseManager.java,src,application/query source,3451,79,d2be45b0ed1b707dd0478985669d8227f513a8ae8f2d4e40ac19ddfa36926d79
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/repository/EmployeeRepository.java,src,application/query source,2886,78,5534a83d35a894f6106408efb0f8d08282828cda2b5c969c5291b7de00b15122
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/repository/IncidentRepository.java,src,application/query source,2594,71,03cbbf8e55e06ce7dcf720c6fced67686c668b630b55f13b89d8ad046a29b7ca
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/repository/ProductRepository.java,src,application/query source,2374,66,04812fb827ec93242e19542cc91d6a9ecc9f9c27cf702c54ab1c6932c0c776ea
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/repository/ShopRepository.java,src,application/query source,2608,78,9fcaf23a1c3b1e3425b5de7688ecf1f6b44bc6972da63ed0447a7fc5e9a01e04
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/repository/WarehouseRepository.java,src,application/query source,2607,73,90849ec936d6a0054e5ffb3ab1ce6e132efae7025f60f3b61e94ae06150ca9a7
CaptainCluster/data_intensive_assignment_3,Assignment3/src/main/java/org/example/service/IncidentService.java,src,application/query source,2989,74,754786fac4bf250171b5f4e80b7042c7bb82baaf84a190989886532454f0fba1
CatOrLeader/Tinkoff_Link_Tracker,scrapper-jooq/src/main/java/edu/java/scrapper_jooq/JooqGeneration.java,src,application/query source,2059,48,3efe704167057a539295da06a83a6d7e7a2cb6b08b3c991c4b7a2c2f02138e88
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/configuration/JooqDatabaseAccessConfiguration.java,src,application/query source,3041,70,10cdb25474af214233e6f3168fe5e4801c918d7ac9861d647ae1581d7bd6623e
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/dto/Link.java,src,application/query source,4130,86,592157d118944a1052fb979316291dc0f6d7a8ea29a0c85aca9532532b6f0963
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/dto/TgChat.java,src,application/query source,1079,29,605a2ccdefb932d50f15af7b606418bf6a6e4d2bf0ea4c2cf288a6ab4ddca64e
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/ChatLinkAssignment.java,src,generated schema,5878,181,a343e4761d5ed030a80e95bf178b18efd2b4a14d658a655e65dc23696aeccb85
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,src,generated schema,7457,224,d6cbd3a7c25b2dec79fe1237e4d5dc152b700ec8dc6767ccbcdf516834d4509b
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/TgChat.java,src,generated schema,5158,172,3e07082e94db5eb97ee3fcabde0a73a48c000fc88aac51bbaba93035a4d11096
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqLinkRepository.java,src,application/query source,7651,161,b869cdb5a6b8bf4330d4abafa570f3bfdf972cd25414d25cc6a39ae5ba8370ab
CatOrLeader/Tinkoff_Link_Tracker,scrapper/src/main/java/edu/java/scrapper/domain/repository/jooq/JooqTgChatRepository.java,src,application/query source,3018,76,89713cb080a99d0e8583104b8c3631a4a5d0d297c0d2fa0bd26b2e4acb57db8f
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/domain/article/SortType.java,src,application/query source,723,20,86172157d4a81b5320d037d588003297b5d7d444b81fa345ffeb4588c4fccdf7
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/ReadRepository.java,src,application/query source,781,19,fc20d3cdf5be9e5e3feaf4a27016abf8013202937cbf6261ed814dfc82f0ea90
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/article/ArticleReadRepository.java,src,application/query source,4600,105,c616acbff30d99e38bacf8a472d5a6544cb3722ed025a957cfc1e5bff4698a7c
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/article/ArticleRepository.java,src,application/query source,3743,81,ea63e59c388d465b12884e83f7d1875dd34bd84c54a00c1354df19ad76ea55c8
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/avatar/AvatarReadRepository.java,src,application/query source,1301,34,7860c84632f17f32a65805d435a5aa8afce6a4404ed59aaab3c6ddd033436db8
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/category/CategoryReadRepository.java,src,application/query source,1573,36,8572699673c5549a74f1d68924764fd18ca12d8b580fc96c9048983e76f549e7
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/follow/FollowReadRepository.java,src,application/query source,2309,60,338b062047c778786825a7910baaa8c5e9ed7c4b0c868e8a2e7474637f710c8f
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/opinion/OpinionReadRepository.java,src,application/query source,667,17,4c86de9783fbe42d36e3b235d14cf5e9aaf80b84d019a0d40fe1f10f0a0e8409
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/role/RoleReadRepository.java,src,application/query source,1163,30,7d15d2713f450af01568416a64c7065de4d5cb58b17893ef87798d9e1f44b22c
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/scrap/ScrapReadRepository.java,src,application/query source,1455,34,9b072f3ab95b909136fdc5c7a6cbb3a98bf2e977a529f7b9b64ba3a73990bd99
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/tag/AvatarInterestTagReadRepository.java,src,application/query source,1289,31,92c334e98ec5a572ddb8139bf44d901966c296b10c4f9e688988060a0354b467
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/tag/InterestTagReadRepository.java,src,application/query source,1606,39,6515ab84d878cf788173298e94dc86ec0b6681d2f66704753750a465a08c9ec8
ChatCode9/ChatCode-backend,src/main/java/com/chatcode/repository/user/UserReadRepository.java,src,application/query source,2255,52,c52e8d8cff5f512f21b52be5027662dec651b3a5fb5e40031158bb1fb96443f2
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/Activity.java,src,generated schema,7254,222,bc18f4e26aaaaf1b76ea8c4fb79f436497c6c62aad6b79e84023f2061d006d1b
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/AreaCityCode.java,src,generated schema,5917,193,1e7727804cf6be6df7a921c0d1875b740eec05d8b7e7e3003cf3ea3ed53d6e80
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/AreaDistrictCode.java,src,generated schema,6391,197,c7ccb61bda81d930c5709d13c133ca398ba3b4b58965b7bb4e7a00b10da584bc
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/Article.java,src,generated schema,11069,311,caf043fed5aba7c3ef35ff8691beea32fff5ddc611a9599d5802b25dcff93e20
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/ArticleTag.java,src,generated schema,5413,183,0856a7eb50106c772f9606692d65206759571c2ce64c21db87126c519d95d0b7
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/Avatar.java,src,generated schema,9661,290,5fb79e29d9376c8fa871a5a892d520709c20e373ff1290e43276f8d793dca007
ChatCode9/ChatCode-backend,src/main/java/jooq/chatcode/com/chatcode/jooq/tables/AvatarInterestTag.java,src,generated schema,8862,254,d25521814884780b7d34cc4454cea933572c78f92c65264f365a44b84682dfed
